A,e,simulation
0.00010590677128,0.8548209205,357
0.04133294041,0.3436497428,358
8.5107151897e-05,0.7837351642,359
3.1859585082e-05,0.6881006203,360
1.8192299402e-05,0.7325590413,361
0.00031935513589,0.9626152298,362
2.9196727028e-05,0.7047981558,363
1.0558858792e-05,0.8068957518,364
0.0084723998724,0.5319554821,365
1.1040472919e-05,0.2298169199,366
0.0055287480907,0.1297209978,367
0.00018707458516,0.6184810497,368
1.2956400642e-05,0.9886732604,369
0.0065136802548,0.963686626,370
9.8404610536e-05,0.5851049137,371
1.1588650077e-05,0.9312978262,372
0.00013714729863,0.4736696456,373
0.0021443790309,0.9016983403,374
0.00043054814612,0.4085751187,375
0.00054397504327,0.7215280987,376
0.005908335665,0.9981598803,377
0.00021413815166,0.6475256474,378
0.00029976822371,0.6169215062,379
3.5215348654e-05,0.791379234,380
0.00011604439367,0.9298144567,381
0.0043740676443,0.5982657471,382
6.7037896899e-06,0.7656614188,383
0.0029088721157,0.5526058325,384
0.00026300825214,0.4093909825,385
2.2335733716e-05,0.4046273458,386
0.00010271603277,0.5544540993,387
0.0080638372747,0.5711570804,388
4.4296461413e-05,0.895234971,389
0.00068330781634,0.9626370258,390
0.0010641896037,0.6449941788,391
1.3328391026e-05,0.9839609535,392
0.00049483547181,0.7691943534,393
0.00044988854456,0.8699671259,394
3.3155001374e-05,0.1649963416,395
0.00050262940256,0.2107611799,396
6.7243470864e-05,0.6536861336,397
4.5498310546e-05,0.9164192217,398
1.0746228429e-05,0.6722813489,399
0.00034464341083,0.7888764574,400
3.5596437637e-05,0.74236748,401
4.4703034173e-05,0.8091842853,402
1.284021951e-05,0.467623619,403
4.9921736826e-06,0.8077428932,404
2.539391256e-05,0.777886302,405
0.00069715886741,0.7927131859,406
0.0022239468853,0.8584080697,407
0.00033262595509,0.6446533528,408
0.00017399365739,0.5714136924,409
5.4985351009e-06,0.9898647945,410
0.0096062694133,0.1520564205,411
4.208651054e-05,0.7723931491,412
0.00037224897917,0.1305716627,413
0.0086363402687,0.6829289366,414
7.012911446e-05,0.7571702068,415
3.3056841579e-05,0.8339286884,416
0.00012329817775,0.3142226081,417
0.0010221169145,0.7885999627,418
0.0023983455548,0.9624786162,419
0.00047197274478,0.6972486515,420
